Date,Open,Close,High,Low,Volume,Adj Close
2019-02-05,6969.3701171875,7023.52001953125,7029.77001953125,6967.93994140625,2284960000,7023.52001953125
2019-02-06,7023.89013671875,6997.6201171875,7034.93994140625,6969.830078125,2179400000,6997.6201171875
2019-02-07,6934.330078125,6904.97998046875,6954.77001953125,6854.35009765625,2310700000,6904.97998046875
2019-02-08,6843.330078125,6913.1298828125,6914.56005859375,6836.7001953125,2102520000,6913.1298828125
2019-02-11,6941.259765625,6909.18017578125,6958.330078125,6893.7998046875,1908490000,6909.18017578125
2019-02-12,6960.5498046875,7014.669921875,7021.759765625,6948.330078125,2140130000,7014.669921875
2019-02-13,7038.31982421875,7015.8798828125,7062.580078125,7009.72998046875,2103840000,7015.8798828125
2019-02-14,6986.509765625,7022.419921875,7047.8798828125,6969.68994140625,2117500000,7022.419921875
2019-02-15,7066.3798828125,7055.18017578125,7073.990234375,7022.2998046875,2263640000,7055.18017578125
2019-02-19,7033.3701171875,7066.60986328125,7089.10009765625,7032.77978515625,2124140000,7066.60986328125
2019-02-20,7070.240234375,7062.33984375,7096.14990234375,7027.3701171875,2202670000,7062.33984375
2019-02-21,7047.080078125,7035.16015625,7063.06982421875,7001.7998046875,2144680000,7035.16015625
2019-02-22,7055.2001953125,7090.6298828125,7094.2900390625,7050.009765625,2428560000,7090.6298828125
2019-02-25,7144.33984375,7115.43017578125,7161.72998046875,7111.77978515625,2399410000,7115.43017578125
2019-02-26,7098.97021484375,7123.22021484375,7144.64990234375,7087.14013671875,2305760000,7123.22021484375
2019-02-27,7095.75,7117.0,7125.77978515625,7045.41015625,2430790000,7117.0
2019-02-28,7093.2001953125,7097.52978515625,7125.919921875,7081.919921875,2676790000,7097.52978515625
2019-03-01,7152.080078125,7151.56982421875,7159.9599609375,7101.06982421875,2490920000,7151.56982421875
2019-03-04,7193.8798828125,7150.830078125,7205.93994140625,7073.39990234375,2582090000,7150.830078125
2019-03-05,7156.66015625,7156.7900390625,7178.2998046875,7120.68994140625,2166670000,7156.7900390625
2019-03-06,7156.240234375,7112.47021484375,7162.240234375,7104.5498046875,2256550000,7112.47021484375
2019-03-07,7089.6298828125,7026.8798828125,7097.91015625,7001.81005859375,2462690000,7026.8798828125
2019-03-08,6940.89990234375,7015.68994140625,7018.919921875,6940.72021484375,2260950000,7015.68994140625
2019-03-11,7050.0498046875,7164.02001953125,7166.93017578125,7049.56005859375,2248460000,7164.02001953125
